Date,Open,High,Low,Close,Adj Close,Volume
2019-03-14,77.250000,77.500000,76.750000,77.250000,72.300102,12784500
2019-03-15,77.250000,77.500000,75.500000,75.500000,70.662239,34407700
2019-03-18,75.500000,75.750000,73.750000,74.250000,69.492332,48571700
2019-03-19,74.250000,75.750000,74.250000,75.500000,70.662239,19052700
2019-03-20,76.000000,76.250000,75.500000,76.000000,71.130211,21791200
2019-03-21,76.000000,76.000000,75.000000,75.500000,70.662239,20672200
2019-03-22,75.500000,76.250000,75.000000,76.000000,71.130211,20191400
2019-03-25,75.000000,75.500000,74.000000,74.000000,69.258362,48274700
2019-03-26,74.250000,74.500000,74.000000,74.000000,69.258362,31253400
2019-03-27,74.000000,74.500000,73.500000,74.250000,69.492332,24890500
2019-03-28,74.000000,74.500000,74.000000,74.250000,69.492332,16359100
2019-03-29,74.250000,75.250000,74.250000,74.750000,69.960297,21081800
2019-04-01,74.750000,76.000000,74.750000,75.750000,70.896233,27904800
2019-04-02,76.000000,76.500000,75.750000,76.250000,71.364189,16186400
2019-04-03,76.500000,76.500000,75.500000,76.000000,71.130211,13591600
2019-04-04,76.000000,76.000000,75.000000,75.250000,70.428261,16639400
2019-04-05,75.250000,76.500000,75.250000,76.250000,71.364189,12331200
2019-04-09,76.250000,77.000000,76.000000,77.000000,72.066124,23374300
2019-04-10,77.000000,77.500000,76.500000,77.000000,72.066124,14292100
2019-04-11,77.250000,77.250000,76.500000,77.250000,72.300102,13844600
2019-04-12,77.250000,77.250000,76.500000,77.000000,72.066124,9207300
2019-04-17,77.250000,78.000000,77.000000,77.250000,72.300102,20316400
2019-04-18,77.500000,77.750000,77.000000,77.000000,72.066124,12618700
2019-04-19,77.000000,77.500000,76.750000,77.250000,72.300102,4903300
2019-04-22,77.500000,77.500000,77.000000,77.500000,72.534088,8604100
2019-04-23,77.750000,78.000000,77.250000,77.500000,72.534088,9047400
2019-04-24,77.750000,78.250000,77.500000,78.000000,73.002045,13559800
2019-04-25,77.750000,78.000000,76.750000,76.750000,71.832153,16111700
2019-04-26,76.500000,77.000000,76.000000,76.750000,71.832153,20414200
2019-04-29,77.000000,77.250000,76.500000,77.000000,72.066124,9474200
2019-04-30,77.000000,77.750000,76.750000,77.500000,72.534088,15110200
2019-05-02,77.750000,78.000000,77.500000,77.500000,72.534088,14357600
2019-05-03,77.000000,77.750000,76.750000,77.500000,73.674858,12297100
2019-05-07,77.000000,77.000000,76.250000,76.250000,72.486557,16412000
2019-05-08,75.750000,76.500000,75.500000,76.000000,72.248894,19454400
2019-05-09,76.000000,76.250000,75.750000,75.750000,72.011238,15758400
2019-05-10,77.000000,77.250000,76.000000,76.750000,72.961884,38472900
2019-05-13,77.000000,77.250000,76.250000,76.250000,72.486557,14954900
2019-05-14,76.000000,77.250000,75.750000,77.250000,73.437195,24855200
2019-05-15,77.250000,77.250000,76.500000,76.500000,72.724220,12786200
2019-05-16,76.250000,76.750000,76.000000,76.250000,72.486557,24432600
2019-05-17,76.750000,77.250000,76.500000,76.750000,72.961884,28593100
2019-05-21,77.000000,77.000000,76.250000,76.250000,72.486557,18232200
2019-05-22,77.000000,78.250000,76.750000,78.250000,74.387848,38782300
2019-05-23,78.250000,78.750000,77.500000,77.750000,73.912514,29257700
2019-05-24,78.000000,79.250000,77.750000,79.000000,75.100830,35243200
2019-05-27,79.000000,81.000000,78.500000,81.000000,77.002113,58041100
2019-05-28,81.000000,81.000000,79.500000,80.500000,76.526787,78225600
2019-05-29,80.500000,81.000000,78.750000,79.000000,75.100830,27507500
2019-05-30,79.000000,80.000000,78.250000,79.000000,75.100830,25181100
2019-05-31,79.000000,79.750000,79.000000,79.750000,75.813805,22324700
2019-06-04,80.500000,83.000000,80.250000,81.750000,77.715096,61533600
2019-06-05,82.250000,82.250000,80.500000,82.000000,77.952759,37920500
2019-06-06,82.000000,82.250000,81.250000,81.750000,77.715096,18008600
2019-06-07,81.750000,82.000000,81.000000,81.250000,77.239777,9625800
2019-06-10,81.750000,82.000000,81.250000,82.000000,77.952759,21357200
2019-06-11,82.250000,82.750000,81.250000,81.750000,77.715096,32756300
2019-06-12,81.500000,82.000000,81.250000,81.750000,77.715096,10828300
2019-06-13,82.250000,83.000000,81.750000,82.750000,78.665733,28722200
2019-06-14,82.750000,83.250000,82.500000,83.000000,78.903397,19208900
2019-06-17,83.250000,83.750000,82.500000,82.500000,78.428078,23205300
2019-06-18,83.000000,84.500000,82.500000,84.250000,80.091705,51234600
2019-06-19,84.750000,84.750000,83.750000,84.250000,80.091705,33983500
2019-06-20,84.250000,85.250000,84.000000,85.000000,80.804680,24471700
2019-06-21,85.000000,85.500000,84.500000,85.500000,81.280006,30381400
2019-06-24,85.500000,85.500000,84.500000,85.000000,80.804680,16472200
2019-06-25,85.000000,85.500000,84.000000,85.250000,81.042343,36428500
2019-06-26,84.750000,86.250000,84.750000,85.750000,81.517670,27185500
2019-06-27,85.500000,87.000000,85.250000,86.000000,81.755333,43914100
2019-06-28,86.000000,86.250000,85.500000,86.000000,81.755333,25188400
2019-07-01,86.500000,87.000000,85.500000,86.000000,81.755333,26173000
2019-07-02,86.000000,87.500000,86.000000,86.750000,82.468307,29512200
2019-07-03,86.500000,86.750000,86.000000,86.500000,82.230652,21220800
2019-07-04,86.500000,87.000000,85.250000,85.500000,81.280006,37409100
2019-07-05,85.500000,86.500000,85.500000,86.500000,82.230652,13490000
2019-07-08,85.750000,86.500000,85.750000,86.500000,82.230652,16898700
2019-07-09,86.250000,86.500000,85.750000,86.250000,81.992996,20143200
2019-07-10,86.750000,88.000000,86.250000,87.750000,83.418953,34975000
2019-07-11,88.000000,88.250000,86.750000,87.500000,83.181297,31827600
2019-07-12,87.500000,87.750000,87.000000,87.250000,82.943634,12955700
2019-07-15,87.250000,88.000000,87.250000,87.500000,83.181297,10334100
2019-07-17,87.500000,87.750000,87.250000,87.250000,82.943634,18357500
2019-07-18,87.000000,87.750000,86.750000,87.250000,82.943634,22640900
2019-07-19,87.750000,88.250000,87.250000,87.750000,83.418953,24400200
2019-07-22,87.250000,87.750000,86.750000,86.750000,82.468307,20740000
2019-07-23,87.000000,87.750000,86.750000,87.500000,83.181297,15254500
2019-07-24,87.750000,87.750000,86.750000,87.500000,83.181297,14805400
2019-07-25,86.750000,87.750000,86.750000,87.500000,83.181297,15860700
2019-07-26,87.500000,87.750000,86.500000,86.500000,82.230652,22743700
2019-07-30,87.000000,87.500000,86.750000,87.000000,82.705971,17782400
2019-07-31,86.750000,87.250000,86.250000,86.750000,82.468307,22978400
2019-08-01,86.750000,87.250000,86.500000,86.750000,82.468307,19493000
2019-08-02,86.500000,86.750000,85.250000,86.750000,82.468307,31882400
2019-08-05,86.000000,86.500000,85.500000,85.500000,81.280006,21545800
2019-08-06,85.000000,86.250000,84.750000,85.500000,81.280006,39430800
2019-08-07,86.000000,86.500000,85.750000,86.000000,81.755333,30622100
2019-08-08,86.500000,87.750000,86.250000,87.500000,83.181297,26607300
2019-08-09,87.750000,87.750000,87.000000,87.000000,82.705971,20762300
2019-08-13,86.250000,86.250000,83.750000,84.500000,80.329361,51847700
2019-08-14,84.500000,84.750000,83.000000,83.500000,79.378723,47581000
2019-08-15,82.250000,82.750000,81.500000,82.500000,78.428078,57799900
2019-08-16,82.750000,84.500000,82.500000,84.500000,80.329361,36312100
2019-08-19,84.750000,85.000000,83.500000,84.000000,79.854050,23855700
2019-08-20,84.250000,85.250000,84.000000,84.750000,80.567024,26682100
2019-08-21,85.250000,86.500000,84.750000,86.500000,82.230652,26955100
2019-08-22,85.500000,86.250000,85.000000,85.500000,81.280006,23644000
2019-08-23,86.000000,86.750000,85.750000,86.750000,82.468307,18765100
2019-08-26,85.750000,86.500000,85.500000,86.250000,81.992996,23634700
2019-08-27,85.750000,86.250000,84.500000,84.750000,80.567024,37279700
2019-08-28,85.000000,85.250000,83.250000,83.250000,79.141060,31154600
2019-08-29,83.000000,84.000000,82.750000,83.750000,79.616386,21198700
2019-08-30,84.000000,84.500000,82.500000,84.000000,79.854050,34641800
2019-09-02,84.000000,84.500000,83.500000,83.500000,79.378723,15405900
2019-09-03,83.500000,83.750000,82.500000,82.500000,78.428078,22391100
2019-09-04,83.500000,84.000000,82.750000,84.000000,79.854050,21343300
2019-09-05,84.500000,84.750000,83.500000,83.750000,79.616386,14734100
2019-09-06,84.250000,84.500000,83.750000,84.500000,80.329361,11246800
2019-09-09,84.750000,85.000000,84.000000,84.250000,80.091705,13745600
2019-09-10,84.750000,84.750000,82.750000,83.000000,78.903397,37853100
2019-09-11,83.500000,84.000000,83.000000,84.000000,79.854050,18018500
2019-09-12,84.500000,84.500000,82.250000,83.000000,78.903397,27083400
2019-09-13,83.000000,83.000000,82.500000,82.750000,78.665733,16933000
2019-09-16,82.500000,82.750000,81.000000,82.000000,77.952759,51932700
2019-09-17,82.000000,83.000000,81.750000,82.750000,78.665733,24099900
2019-09-18,82.750000,83.000000,82.500000,82.750000,78.665733,11264000
2019-09-19,82.750000,82.750000,81.750000,81.750000,77.715096,16991500
2019-09-20,81.750000,81.750000,80.750000,81.250000,77.239777,35012900
2019-09-23,81.250000,81.500000,80.000000,80.750000,76.764458,40178800
2019-09-24,80.500000,80.750000,79.500000,79.750000,75.813805,49068000
2019-09-25,80.000000,80.250000,79.250000,80.000000,76.051468,41373200
2019-09-26,80.000000,80.000000,79.250000,79.750000,75.813805,40387200
2019-09-27,79.750000,82.000000,79.500000,81.500000,77.477432,64046300
2019-09-30,81.250000,81.500000,80.750000,81.250000,77.239777,15403600
2019-10-01,81.000000,81.250000,79.750000,80.000000,76.051468,25586500
2019-10-02,80.000000,80.750000,79.750000,80.500000,76.526787,12546300
2019-10-03,80.000000,81.500000,80.000000,81.500000,77.477432,16493300
2019-10-04,81.500000,81.500000,80.500000,80.750000,76.764458,15028400
2019-10-07,81.000000,81.000000,80.250000,80.750000,76.764458,10641100
2019-10-08,81.250000,81.500000,80.250000,80.250000,76.289131,12829900
2019-10-09,80.250000,80.500000,79.750000,80.250000,76.289131,12475200
2019-10-10,80.500000,80.500000,79.500000,79.750000,75.813805,17135200
2019-10-11,80.250000,81.250000,80.000000,81.000000,77.002113,17961200
2019-10-15,81.500000,81.750000,80.500000,81.250000,77.239777,17016100
2019-10-16,81.000000,81.500000,80.500000,81.500000,77.477432,14959300
2019-10-17,81.500000,83.000000,81.250000,82.250000,78.190414,26858300
2019-10-18,82.500000,83.000000,81.500000,82.750000,78.665733,21876400
2019-10-21,82.250000,82.750000,81.750000,81.750000,77.715096,8632600
2019-10-22,82.000000,82.500000,81.500000,81.750000,77.715096,13759900
2019-10-24,81.750000,82.000000,80.500000,81.000000,77.002113,23946200
2019-10-25,80.500000,80.750000,78.250000,78.500000,74.625511,41257100
2019-10-28,78.250000,79.500000,77.500000,79.000000,75.100830,23137400
2019-10-29,78.750000,79.500000,77.500000,77.750000,73.912514,28021600
2019-10-30,78.250000,78.750000,78.000000,78.500000,74.625511,15890100
2019-10-31,78.750000,79.500000,78.000000,78.000000,74.150177,23742400
2019-11-01,78.000000,78.250000,75.250000,75.750000,72.011238,66540200
2019-11-04,76.250000,78.000000,76.000000,78.000000,74.150177,31886300
2019-11-05,78.250000,79.250000,77.750000,79.250000,75.338486,40688700
2019-11-06,79.500000,79.500000,78.000000,78.500000,74.625511,26801200
2019-11-07,78.750000,79.500000,78.500000,79.250000,75.338486,16266400
2019-11-08,78.750000,79.000000,78.250000,78.750000,74.863167,12299000
2019-11-11,78.250000,79.250000,78.000000,79.000000,75.100830,10224200
2019-11-12,79.250000,81.000000,79.000000,80.000000,76.051468,30103100
2019-11-13,80.000000,80.250000,78.250000,79.000000,75.100830,22151800
2019-11-14,78.750000,79.250000,78.500000,78.750000,74.863167,15133600
2019-11-15,79.250000,79.500000,77.000000,77.750000,73.912514,19056600
2019-11-18,77.500000,77.500000,76.250000,76.500000,72.724220,26521800
2019-11-19,76.750000,77.500000,76.500000,76.750000,72.961884,24429700
2019-11-20,76.250000,76.500000,75.250000,75.500000,71.773567,27574100
2019-11-21,75.500000,76.000000,75.000000,75.500000,71.773567,31109200
2019-11-22,76.000000,76.500000,75.000000,75.250000,71.535912,21203100
2019-11-25,75.250000,76.500000,75.250000,76.500000,72.724220,18241700
2019-11-26,77.000000,77.000000,76.500000,76.500000,72.724220,23753900
2019-11-27,77.000000,77.250000,76.500000,76.500000,72.724220,19288700
2019-11-28,76.750000,77.250000,75.500000,75.750000,72.011238,11876600
2019-11-29,75.500000,76.000000,75.000000,76.000000,72.248894,17151600
2019-12-02,76.000000,76.250000,74.250000,75.000000,71.298248,23129000
2019-12-03,74.250000,75.500000,74.250000,75.250000,71.535912,19929400
2019-12-04,75.000000,75.750000,74.750000,75.250000,71.535912,11597100
2019-12-06,75.250000,76.000000,74.750000,75.000000,71.298248,25117000
2019-12-09,75.000000,75.250000,72.500000,73.250000,69.634628,40221300
2019-12-11,73.500000,74.500000,73.250000,73.500000,69.872292,24748500
2019-12-12,74.000000,74.500000,73.250000,73.250000,69.634628,26652000
2019-12-13,73.750000,74.250000,73.250000,73.250000,69.634628,21583300
2019-12-16,73.500000,73.500000,72.000000,72.500000,68.921638,20828400
2019-12-17,73.000000,73.750000,72.250000,73.500000,69.872292,30289200
2019-12-18,74.250000,74.250000,73.000000,73.750000,70.109947,17860300
2019-12-19,73.500000,73.750000,72.500000,73.500000,69.872292,23172900
2019-12-20,73.500000,75.000000,73.250000,75.000000,71.298248,37728300
2019-12-23,75.000000,75.750000,74.500000,74.750000,71.060593,22844600
2019-12-24,75.500000,75.750000,74.750000,75.000000,71.298248,9187100
2019-12-25,75.000000,75.250000,74.500000,74.750000,71.060593,4028400
2019-12-26,75.000000,75.250000,74.500000,75.000000,71.298248,6023500
2019-12-27,75.250000,76.000000,74.000000,74.500000,70.822937,17501000
2019-12-30,74.000000,74.000000,72.250000,72.250000,68.683975,27661700
