Date,Open,High,Low,Close,Adj Close,Volume
2019-06-19,209.839996,210.750000,208.500000,210.259995,205.365646,377000
2019-06-20,213.399994,214.039993,211.470001,213.160004,208.198135,467100
2019-06-21,212.179993,213.169998,211.259995,211.399994,207.098953,481600
2019-06-24,211.800003,212.179993,211.220001,211.220001,206.922607,286300
2019-06-25,211.210007,211.320007,207.289993,207.520004,203.297913,470300
2019-06-26,209.440002,211.130005,209.440002,209.509995,205.247391,278900
2019-06-27,210.369995,210.970001,209.929993,210.479996,206.197662,392600
2019-06-28,211.199997,211.380005,209.850006,210.889999,206.599335,632300
2019-07-01,215.369995,215.660004,213.029999,213.979996,209.626465,893700
2019-07-02,213.750000,214.610001,213.300003,214.610001,210.243637,355300
2019-07-03,215.029999,216.149994,214.619995,216.149994,211.752319,239500
2019-07-05,214.630005,216.100006,213.639999,215.820007,211.429031,275700
2019-07-08,214.350006,214.490005,213.320007,214.220001,209.861572,251100
2019-07-09,212.949997,215.229996,212.889999,215.029999,210.655106,848700
2019-07-10,216.149994,218.009995,216.139999,216.679993,212.271515,610100
2019-07-11,217.240005,218.149994,216.649994,217.399994,212.976852,381600
2019-07-12,217.929993,219.160004,217.690002,219.139999,214.681473,304500
2019-07-15,219.589996,220.000000,219.119995,219.679993,215.210464,280600
2019-07-16,219.509995,219.509995,217.369995,217.820007,213.388336,1653000
2019-07-17,217.919998,218.649994,217.289993,217.289993,212.869125,218000
2019-07-18,217.000000,219.139999,216.520004,218.830002,214.377777,348000
2019-07-19,220.669998,220.899994,217.529999,217.639999,213.212006,369400
2019-07-22,218.509995,220.570007,218.509995,220.000000,215.524002,354100
2019-07-23,221.289993,221.289993,219.500000,221.250000,216.748550,316500
2019-07-24,220.990005,223.369995,220.860001,223.320007,218.776459,332800
2019-07-25,222.889999,222.889999,221.270004,221.740005,217.228592,385000
2019-07-26,222.570007,223.589996,222.529999,223.279999,218.737259,253800
2019-07-29,223.279999,223.669998,220.960007,222.929993,218.394363,528800
2019-07-30,221.240005,222.429993,220.880005,221.580002,217.071838,230100
2019-07-31,222.520004,222.960007,216.050003,218.350006,213.907547,664600
2019-08-01,218.740005,223.199997,216.179993,217.250000,212.829941,880600
2019-08-02,215.509995,216.000000,211.440002,213.199997,208.862335,686600
2019-08-05,207.580002,207.610001,202.619995,204.440002,200.280579,1097000
2019-08-06,206.970001,208.270004,205.169998,207.429993,203.209702,695200
2019-08-07,205.270004,209.250000,204.139999,208.850006,204.600830,462400
2019-08-08,210.520004,214.100006,210.119995,214.020004,209.665665,1096400
2019-08-09,212.889999,213.320007,210.100006,211.580002,207.275299,358700
2019-08-12,210.210007,210.669998,207.820007,208.770004,204.522446,411100
2019-08-13,208.630005,214.539993,208.160004,213.789993,209.440323,423700
2019-08-14,209.779999,210.509995,206.550003,207.220001,203.004013,2258200
2019-08-15,207.360001,207.770004,205.059998,206.809998,202.602341,643200
2019-08-16,208.820007,211.100006,208.289993,210.529999,206.246643,354700
2019-08-19,213.839996,214.460007,212.600006,213.639999,209.293396,658300
2019-08-20,213.360001,214.339996,212.389999,212.690002,208.362701,339400
2019-08-21,214.750000,215.750000,214.149994,215.149994,210.772644,372000
2019-08-22,215.710007,216.149994,212.850006,214.639999,210.273056,259500
2019-08-23,213.470001,215.509995,207.050003,207.789993,203.562378,625900
2019-08-26,210.369995,210.679993,208.860001,210.419998,206.138901,377200
2019-08-27,211.830002,212.179993,208.750000,209.899994,205.629471,362400
2019-08-28,208.770004,210.380005,207.160004,210.000000,205.727448,300700
2019-08-29,212.839996,214.350006,212.289993,213.699997,209.352158,415900
2019-08-30,214.990005,215.220001,211.960007,213.559998,209.215012,317500
2019-09-03,211.960007,212.639999,210.149994,210.929993,206.638504,460500
2019-09-04,213.220001,214.580002,213.059998,214.580002,210.214264,250900
2019-09-05,217.270004,219.770004,217.199997,218.919998,214.465958,438800
2019-09-06,219.410004,219.520004,218.199997,218.610001,214.162277,274900
2019-09-09,219.490005,219.669998,215.630005,216.929993,212.516434,700400
2019-09-10,215.720001,215.850006,213.300003,215.850006,211.458420,439600
2019-09-11,216.389999,218.199997,215.940002,218.070007,213.633270,290400
2019-09-12,219.500000,221.000000,218.350006,219.089996,214.632492,1673200
2019-09-13,218.880005,219.000000,217.369995,217.539993,213.114044,284900
2019-09-16,215.869995,217.770004,215.460007,217.330002,212.908325,291000
2019-09-17,217.429993,218.250000,217.009995,218.110001,213.672440,196400
2019-09-18,217.929993,218.289993,215.250000,218.229996,213.789993,277800
2019-09-19,218.839996,220.559998,218.369995,218.720001,214.270020,467400
2019-09-20,219.389999,219.440002,215.550003,216.399994,211.997223,364000
2019-09-23,216.250000,217.529999,215.699997,216.880005,212.467453,296200
2019-09-24,218.139999,219.000000,213.630005,214.429993,210.067322,543100
2019-09-25,214.210007,217.619995,212.229996,216.990005,212.575226,351000
2019-09-26,216.169998,217.039993,214.800003,216.360001,212.775833,262100
2019-09-27,216.600006,216.679993,211.610001,213.220001,209.687866,518600
2019-09-30,214.050003,216.000000,213.699997,215.550003,211.979263,356900
2019-10-01,216.509995,217.910004,213.389999,213.610001,210.071396,522300
2019-10-02,212.179993,212.300003,208.009995,209.610001,206.137680,601600
2019-10-03,209.520004,212.339996,206.919998,212.320007,208.802750,504500
2019-10-04,213.639999,216.119995,213.630005,215.910004,212.333298,397900
2019-10-07,215.169998,216.899994,214.979996,215.229996,211.664551,347200
2019-10-08,213.720001,214.020004,210.940002,211.050003,207.553818,481300
2019-10-09,213.160004,214.839996,212.850006,214.059998,210.513947,362300
2019-10-10,213.960007,216.270004,213.940002,215.350006,211.782593,326800
2019-10-11,217.880005,220.429993,217.880005,218.500000,214.880386,782700
2019-10-14,218.270004,219.259995,218.250000,218.490005,214.870560,283200
2019-10-15,219.119995,221.309998,218.940002,220.759995,217.102951,384900
2019-10-16,219.440002,219.440002,217.979996,218.830002,215.204926,352200
2019-10-17,219.770004,220.160004,217.479996,218.619995,214.998398,326700
2019-10-18,218.190002,218.449997,214.809998,216.309998,212.726669,317700
2019-10-21,217.539993,218.639999,216.889999,218.479996,214.860718,240400
2019-10-22,218.979996,219.669998,215.449997,215.520004,211.949768,353300
2019-10-23,215.000000,216.029999,214.500000,215.740005,212.166122,246700
2019-10-24,218.000000,219.179993,217.360001,219.039993,215.411423,255700
2019-10-25,219.000000,221.809998,219.000000,221.679993,218.007690,274400
2019-10-28,223.220001,224.479996,223.130005,224.220001,220.505661,862500
2019-10-29,224.169998,224.490005,222.399994,222.399994,218.715805,295800
2019-10-30,223.039993,224.100006,221.699997,223.899994,220.190948,348300
2019-10-31,224.380005,224.410004,222.289993,223.639999,219.935242,343200
2019-11-01,224.580002,226.550003,224.130005,226.550003,222.797058,569000
2019-11-04,228.350006,228.449997,227.229996,227.580002,223.809982,370600
2019-11-05,228.229996,228.229996,226.600006,227.360001,223.593628,476800
2019-11-06,227.369995,227.369995,226.029999,227.130005,223.367462,353800
2019-11-07,228.759995,230.229996,228.369995,228.970001,225.176956,442700
2019-11-08,228.270004,230.199997,227.460007,230.199997,226.386566,340800
2019-11-11,228.889999,230.729996,228.610001,230.490005,226.671753,323200
2019-11-12,230.690002,232.000000,230.179993,231.220001,227.389694,386700
2019-11-13,230.229996,231.889999,230.220001,231.740005,227.901062,298200
2019-11-14,230.910004,231.559998,230.300003,231.460007,227.625702,450700
2019-11-15,232.979996,233.399994,232.350006,233.389999,229.523712,320200
2019-11-18,233.279999,234.360001,232.399994,233.940002,230.064606,342000
2019-11-19,234.809998,235.339996,233.660004,234.710007,230.821869,599100
2019-11-20,234.070007,234.949997,231.649994,233.479996,229.612259,809600
2019-11-21,233.270004,233.279999,231.740005,232.210007,228.363281,363000
2019-11-22,232.990005,233.330002,231.190002,232.149994,228.304276,345400
2019-11-25,233.130005,235.600006,232.789993,235.559998,231.657761,2035000
2019-11-26,235.660004,236.320007,235.360001,235.690002,231.785614,461700
2019-11-27,236.490005,237.149994,235.850006,237.149994,233.221436,321500
2019-11-29,236.479996,236.869995,236.080002,236.149994,232.238007,189500
2019-12-02,236.419998,236.490005,231.729996,232.789993,228.933655,515600
2019-12-03,228.990005,231.009995,228.009995,230.940002,227.114304,578900
2019-12-04,232.320007,232.500000,231.410004,231.720001,227.881393,522700
2019-12-05,232.520004,232.759995,231.399994,232.360001,228.510773,354000
2019-12-06,234.199997,235.070007,233.990005,234.910004,231.018555,390100
2019-12-09,234.550003,235.149994,233.580002,233.699997,229.828598,305000
2019-12-10,233.949997,234.770004,233.210007,233.600006,229.730255,730300
2019-12-11,234.199997,235.250000,233.639999,235.139999,231.244705,342100
2019-12-12,234.639999,237.759995,233.880005,237.429993,233.496796,613900
2019-12-13,237.639999,239.500000,236.850006,238.970001,235.011307,540400
2019-12-16,240.009995,241.350006,240.000000,240.460007,237.122559,529300
2019-12-17,240.940002,240.990005,239.570007,240.000000,236.668961,497800
2019-12-18,240.369995,240.929993,239.889999,240.080002,236.747833,406000
2019-12-19,240.320007,241.699997,240.199997,241.660004,238.305908,524600
2019-12-20,243.110001,243.339996,242.470001,243.009995,239.637161,519500
2019-12-23,243.919998,244.320007,243.350006,243.830002,240.445801,430700
2019-12-24,244.100006,244.240005,243.270004,243.850006,240.465530,234600
2019-12-26,244.320007,245.729996,244.320007,245.729996,242.319443,301500
2019-12-27,246.710007,246.750000,244.929993,245.639999,242.230667,349500
2019-12-30,245.500000,245.630005,242.100006,244.179993,240.790939,507000
